,age,gender,size,City,target_hour
17970,Adult,Male,Medium,Chicago,3766.0
17971,Baby,Female,Medium,Chicago,234.0
17972,Baby,Male,Medium,Chicago,234.0
17973,Adult,Male,Medium,Chicago,1254.0
17974,Adult,Female,Medium,Chicago,1464.0
17975,Baby,Female,Large,Chicago,480.0
17976,Baby,Female,Large,Chicago,162.0
17977,Baby,Male,Large,Chicago,162.0
17978,Baby,Male,Large,Chicago,162.0
17979,Baby,Female,Large,Chicago,95.0
17980,Adult,Male,Large,Chicago,165.0
17981,Adult,Female,Medium,Chicago,341.0
17982,Young,Male,Small,Chicago,163.0
17983,Baby,Male,Large,Chicago,163.0
17984,Baby,Male,Large,Chicago,95.0
17985,Young,Female,Medium,Chicago,5258.0
17986,Baby,Female,Medium,Chicago,341.0
17987,Baby,Male,Large,Chicago,95.0
17988,Baby,Male,Large,Chicago,504.0
17989,Young,Male,Medium,Chicago,163.0
17990,Adult,Female,Large,Chicago,2688.0
17991,Baby,Female,Medium,Chicago,236.0
17992,Baby,Male,Medium,Chicago,243.0
17993,Baby,Male,Large,Chicago,771.0
17994,Adult,Female,Small,Chicago,1394.0
17995,Baby,Male,Medium,Chicago,345.0
17996,Baby,Male,Medium,Chicago,588.0
17997,Baby,Female,Medium,Chicago,240.0
17998,Adult,Female,Medium,Chicago,239.0
17999,Adult,Male,Medium,Chicago,1414.0
18000,Young,Male,Small,Chicago,503.0
18001,Adult,Male,Medium,Chicago,2758.0
18002,Adult,Female,Medium,Chicago,839.0
18003,Adult,Male,Medium,Chicago,407.0
18004,Adult,Male,Small,Chicago,743.0
18005,Adult,Male,Large,Chicago,102.0
18006,Adult,Male,Large,Chicago,1124.0
18007,Adult,Female,Small,Chicago,452.0
18008,Baby,Female,Medium,Chicago,554.0
18009,Young,Male,Medium,Chicago,271.0
18010,Adult,Male,Small,Chicago,4040.0
18011,Adult,Male,Large,Chicago,236.0
18012,Baby,Female,Small,Chicago,226.0
18013,Adult,Male,Medium,Chicago,1681.0
18014,Adult,Male,Medium,Chicago,160.0
18015,Adult,Male,Large,Chicago,314.0
18016,Adult,Male,Large,Chicago,2197.0
18017,Adult,Female,Medium,Chicago,120.0
18018,Adult,Female,Medium,Chicago,427.0
18019,Adult,Female,Large,Chicago,663.0
18020,Baby,Female,Medium,Chicago,769.0
18021,Adult,Female,Medium,Chicago,116.0
18022,Young,Female,Medium,Chicago,168.0
18023,Adult,Male,Medium,Chicago,422.0
18024,Young,Female,Medium,Chicago,313.0
18025,Young,Male,Medium,Chicago,5668.0
18026,Adult,Female,Medium,Chicago,1996.0
18027,Adult,Male,Medium,Chicago,1971.0
18028,Adult,Male,Medium,Chicago,893.0
18029,Young,Male,Medium,Chicago,503.0
18030,Young,Female,Medium,Chicago,234.0
18031,Baby,Female,Small,Chicago,166.0
18032,Baby,Male,Medium,Chicago,2876.0
18033,Baby,Male,Medium,Chicago,3863.0
18034,Baby,Female,Medium,Chicago,359.0
18035,Young,Male,Large,Chicago,504.0
18036,Baby,Male,Medium,Chicago,675.0
18037,Baby,Male,Medium,Chicago,955.0
18038,Senior,Male,Small,Chicago,217.0
18039,Baby,Female,Medium,Chicago,127.0
18040,Baby,Male,Medium,Chicago,237.0
18041,Baby,Male,Medium,Chicago,75.0
18042,Baby,Female,Medium,Chicago,938.0
18043,Young,Male,Medium,Chicago,3001.0
18044,Baby,Male,Medium,Chicago,919.0
18045,Baby,Female,Medium,Chicago,485.0
18046,Young,Male,Medium,Chicago,800.0
18047,Senior,Male,Large,Chicago,2306.0
18048,Baby,Female,Medium,Chicago,51.0
18049,Young,Male,Large,Chicago,462.0
18050,Adult,Male,Large,Chicago,3813.0
18051,Baby,Male,Large,Chicago,299.0
18052,Baby,Male,Large,Chicago,147.0
18053,Baby,Male,Medium,Chicago,51.0
18054,Baby,Male,Medium,Chicago,128.0
18055,Baby,Female,Small,Chicago,190.0
18056,Baby,Male,Medium,Chicago,94.0
18057,Baby,Female,Medium,Chicago,94.0
18058,Adult,Female,Small,Chicago,2398.0
18059,Young,Male,Medium,Chicago,321.0
18060,Young,Male,Medium,Chicago,651.0
18061,Adult,Female,Medium,Chicago,1804.0
18062,Young,Male,Large,Chicago,837.0
18063,Adult,Male,Medium,Chicago,125.0
18064,Adult,Female,Large,Chicago,1304.0
18065,Adult,Male,Medium,Chicago,101.0
18066,Young,Female,Medium,Chicago,3673.0
18067,Young,Male,Medium,Chicago,507.0
18068,Young,Male,Small,Chicago,70.0
18069,Young,Female,Medium,Chicago,70.0
18070,Young,Male,Large,Chicago,654.0
18071,Adult,Female,Small,Chicago,109.0
18072,Adult,Male,Medium,Chicago,416.0
18073,Adult,Male,Medium,Chicago,408.0
18074,Baby,Female,Medium,Chicago,308.0
18075,Baby,Female,Medium,Chicago,258.0
18076,Baby,Male,Medium,Chicago,309.0
18077,Baby,Female,Medium,Chicago,309.0
18078,Baby,Female,Medium,Chicago,1859.0
18079,Baby,Female,Medium,Chicago,1094.0
18080,Young,Male,Medium,Chicago,844.0
18081,Baby,Male,Small,Chicago,358.0
18082,Baby,Female,Medium,Chicago,307.0
18083,Baby,Male,Medium,Chicago,845.0
18084,Baby,Male,Medium,Chicago,257.0
18085,Baby,Female,Medium,Chicago,845.0
18086,Baby,Male,Medium,Chicago,257.0
18087,Baby,Female,Medium,Chicago,257.0
18088,Young,Female,Medium,Chicago,3977.0
18089,Baby,Female,Small,Chicago,359.0
18090,Baby,Male,Medium,Chicago,113.0
18091,Adult,Female,Medium,Chicago,952.0
18092,Adult,Female,Medium,Chicago,675.0
18093,Young,Female,Large,Chicago,18.0
18094,Young,Male,Small,Chicago,2682.0
18095,Adult,Male,Large,Chicago,283.0
18096,Adult,Female,Large,Chicago,479.0
18097,Baby,Male,Small,Chicago,163.0
18098,Baby,Male,Medium,Chicago,163.0
18099,Adult,Female,Medium,Chicago,332.0
18100,Adult,Male,Medium,Chicago,163.0
18101,Baby,Female,Medium,Chicago,792.0
18102,Adult,Male,Medium,Chicago,911.0
18103,Senior,Female,Medium,Chicago,1280.0
18104,Baby,Female,Medium,Chicago,235.0
18105,Adult,Female,Large,Chicago,582.0
18106,Adult,Male,Large,Chicago,235.0
18107,Adult,Male,Large,Chicago,1280.0
18108,Senior,Female,Medium,Chicago,554.0
18109,Young,Female,Medium,Chicago,329.0
18110,Adult,Female,Medium,Chicago,2438.0
18111,Baby,Male,Medium,Chicago,189.0
18112,Baby,Female,Medium,Chicago,186.0
18113,Baby,Female,Medium,Chicago,189.0
18114,Baby,Female,Medium,Chicago,186.0
18115,Baby,Male,Small,Chicago,189.0
18116,Young,Female,Small,Chicago,884.0
18117,Adult,Female,Large,Chicago,118.0
18118,Young,Female,Medium,Chicago,265.0
18119,Young,Male,Small,Chicago,117.0
18120,Young,Female,Large,Chicago,193.0
18121,Young,Male,Large,Chicago,336.0
18122,Adult,Male,Small,Chicago,140.0
18123,Young,Female,Medium,Chicago,330.0
18124,Adult,Female,Medium,Chicago,99.0
18125,Adult,Male,Large,Chicago,267.0
18126,Adult,Female,Large,Chicago,99.0
18127,Adult,Female,Large,Chicago,1.0
18128,Senior,Female,Small,Chicago,143.0
18129,Senior,Male,Small,Chicago,143.0
18130,Young,Female,Medium,Chicago,730.0
18131,Young,Male,Small,Chicago,103.0
18132,Young,Female,Medium,Chicago,288.0
18133,Baby,Male,Small,Chicago,1421.0
18134,Baby,Female,Small,Chicago,103.0
18135,Young,Female,Medium,Chicago,1724.0
18136,Adult,Female,Medium,Chicago,1348.0
18137,Adult,Male,Small,Chicago,166.0
18138,Young,Male,Small,Chicago,198.0
18139,Young,Female,Medium,Chicago,848.0
18140,Young,Female,Medium,Chicago,509.0
18141,Baby,Male,Large,Chicago,199.0
18142,Baby,Female,Medium,Chicago,1653.0
18143,Young,Female,Medium,Chicago,119.0
18144,Baby,Female,Medium,Chicago,523.0
18145,Young,Male,Medium,Chicago,119.0
18146,Adult,Female,Medium,Chicago,805.0
18147,Baby,Female,Medium,Chicago,994.0
18148,Adult,Female,Medium,Chicago,120.0
18149,Adult,Female,Medium,Chicago,731.0
18150,Adult,Female,Medium,Chicago,469.0
18151,Baby,Female,Medium,Chicago,34.0
18152,Adult,Female,Large,Chicago,189.0
18153,Adult,Male,Large,Chicago,189.0
18154,Baby,Female,Medium,Chicago,1862.0
18155,Young,Male,Medium,Chicago,1534.0
18156,Young,Female,Medium,Chicago,48.0
18157,Baby,Male,Medium,Chicago,691.0
18158,Adult,Male,Medium,Chicago,1534.0
18159,Adult,Female,Medium,Chicago,229.0
18160,Adult,Male,Large,Chicago,1448.0
18161,Adult,Male,Large,Chicago,563.0
18162,Adult,Female,Medium,Chicago,3948.0
18163,Young,Female,Small,Chicago,569.0
18164,Young,Male,Large,Chicago,1986.0
18165,Baby,Female,Large,Chicago,353.0
18166,Baby,Female,Large,Chicago,62.0
18167,Baby,Female,Large,Chicago,378.0
18168,Baby,Male,Large,Chicago,213.0
18169,Baby,Male,Large,Chicago,863.0
18170,Baby,Female,Large,Chicago,190.0
18171,Baby,Female,Large,Chicago,190.0
18172,Baby,Male,Large,Chicago,26.0
18173,Baby,Female,Small,Chicago,26.0
18174,Young,Male,Small,Chicago,28.0
18175,Adult,Male,Large,Chicago,432.0
18176,Young,Female,Medium,Chicago,818.0
18177,Baby,Female,Medium,Chicago,693.0
18178,Baby,Male,Medium,Chicago,694.0
18179,Baby,Male,Medium,Chicago,694.0
18180,Baby,Female,Medium,Chicago,699.0
18181,Baby,Female,Medium,Chicago,240.0
18182,Adult,Male,Small,Chicago,87.0
18183,Adult,Female,Medium,Chicago,268.0
18184,Young,Female,Large,Chicago,95.0
18185,Adult,Male,Large,Chicago,197.0
18186,Adult,Male,Large,Chicago,2663.0
18187,Young,Male,Large,Chicago,4098.0
18188,Baby,Male,Small,Chicago,28.0
18189,Baby,Male,Medium,Chicago,1656.0
18190,Baby,Male,Medium,Chicago,315.0
18191,Adult,Male,Small,Chicago,261.0
18192,Baby,Female,Small,Chicago,166.0
18193,Adult,Female,Small,Chicago,50.0
18194,Baby,Female,Medium,Chicago,166.0
18195,Baby,Male,Medium,Chicago,166.0
18196,Adult,Male,Medium,Chicago,225.0
18197,Baby,Male,Large,Chicago,151.0
18198,Young,Female,Medium,Chicago,395.0
18199,Young,Male,Medium,Chicago,1064.0
18200,Adult,Male,Large,Chicago,599.0
18201,Baby,Female,Medium,Chicago,726.0
18202,Baby,Female,Medium,Chicago,205.0
18203,Adult,Male,Large,Chicago,314.0
18204,Adult,Female,Large,Chicago,370.0
18205,Young,Female,Large,Chicago,350.0
18206,Young,Male,Medium,Chicago,995.0
18207,Young,Male,Medium,Chicago,947.0
18208,Young,Male,Medium,Chicago,697.0
18209,Young,Male,Medium,Chicago,839.0
18210,Baby,Female,Small,Chicago,232.0
18211,Baby,Male,Small,Chicago,44.0
18212,Baby,Male,Small,Chicago,1435.0
18213,Baby,Male,Small,Chicago,379.0
18214,Adult,Female,Medium,Chicago,144.0
18215,Adult,Female,Small,Chicago,115.0
18216,Young,Male,Medium,Chicago,777.0
18217,Adult,Male,Large,Chicago,2071.0
18218,Adult,Male,Medium,Chicago,2735.0
18219,Baby,Female,Medium,Chicago,215.0
18220,Baby,Female,Medium,Chicago,570.0
18221,Baby,Male,Medium,Chicago,570.0
18222,Baby,Male,Small,Chicago,145.0
18223,Baby,Male,Small,Chicago,216.0
18224,Baby,Male,Small,Chicago,570.0
18225,Young,Female,Medium,Chicago,436.0
18226,Adult,Female,Large,Chicago,4464.0
18227,Baby,Female,Large,Chicago,55.0
18228,Young,Male,Small,Chicago,20.0
18229,Young,Male,Small,Chicago,56.0
18230,Young,Female,Large,Chicago,1198.0
18231,Young,Female,Medium,Chicago,5160.0
18232,Young,Male,Medium,Chicago,389.0
18233,Young,Female,Large,Chicago,215.0
18234,Young,Female,Medium,Chicago,50.0
18235,Young,Male,Large,Chicago,219.0
18236,Adult,Female,Extra Large,Chicago,418.0
18237,Young,Male,Medium,Chicago,1450.0
18238,Young,Female,Medium,Chicago,1730.0
18239,Young,Male,Medium,Chicago,1135.0
18240,Young,Male,Medium,Chicago,3827.0
18241,Adult,Male,Medium,Chicago,777.0
18242,Adult,Female,Medium,Chicago,344.0
18243,Adult,Male,Large,Chicago,2999.0
18244,Young,Male,Medium,Chicago,1200.0
18245,Young,Male,Medium,Chicago,223.0
18246,Adult,Male,Medium,Chicago,370.0
18247,Young,Male,Large,Chicago,57.0
18248,Young,Female,Medium,Chicago,83.0
18249,Baby,Male,Large,Chicago,731.0
18250,Baby,Female,Large,Chicago,542.0
18251,Baby,Female,Large,Chicago,397.0
18252,Baby,Female,Large,Chicago,397.0
18253,Baby,Female,Large,Chicago,397.0
18254,Young,Female,Medium,Chicago,813.0
18255,Adult,Female,Medium,Chicago,1774.0
18256,Young,Male,Medium,Chicago,5461.0
18257,Baby,Male,Large,Chicago,303.0
18258,Baby,Male,Large,Chicago,875.0
18259,Young,Female,Large,Chicago,4640.0
18260,Young,Male,Small,Chicago,353.0
18261,Adult,Female,Medium,Chicago,760.0
18262,Baby,Female,Large,Chicago,408.0
18263,Adult,Female,Medium,Chicago,707.0
18264,Adult,Female,Small,Chicago,602.0
18265,Adult,Female,Small,Chicago,4084.0
18266,Adult,Male,Small,Chicago,602.0
18267,Young,Male,Medium,Chicago,908.0
18268,Young,Female,Medium,Chicago,98.0
18269,Baby,Male,Small,Chicago,737.0
18270,Baby,Male,Small,Chicago,910.0
18271,Baby,Female,Medium,Chicago,409.0
18272,Young,Female,Medium,Chicago,73.0
18273,Young,Male,Large,Chicago,2825.0
18274,Baby,Female,Medium,Chicago,746.0
18275,Baby,Female,Medium,Chicago,478.0
18276,Baby,Female,Medium,Chicago,810.0
18277,Adult,Female,Medium,Chicago,145.0
18278,Adult,Female,Small,Chicago,99.0
18279,Young,Female,Medium,Chicago,7538.0
18280,Young,Male,Medium,Chicago,2738.0
18281,Young,Male,Large,Chicago,1299.0
18282,Baby,Male,Medium,Chicago,94.0
18283,Young,Male,Large,Chicago,238.0
18284,Young,Male,Large,Chicago,3455.0
18285,Senior,Female,Small,Chicago,6478.0
18286,Baby,Male,Medium,Chicago,42.0
18287,Adult,Female,Medium,Chicago,219.0
18288,Young,Male,Small,Chicago,547.0
18289,Young,Female,Medium,Chicago,2259.0
18290,Adult,Male,Medium,Chicago,359.0
18291,Baby,Female,Large,Chicago,1031.0
18292,Baby,Female,Large,Chicago,983.0
18293,Baby,Female,Large,Chicago,1057.0
18294,Baby,Male,Large,Chicago,924.0
18295,Adult,Female,Small,Chicago,2178.0
18296,Adult,Male,Large,Chicago,141.0
18297,Adult,Female,Large,Chicago,281.0
18298,Baby,Female,Medium,Chicago,88.0
18299,Baby,Female,Medium,Chicago,1078.0
18300,Baby,Female,Medium,Chicago,574.0
18301,Adult,Male,Medium,Chicago,112.0
18302,Young,Male,Small,Chicago,1271.0
18303,Young,Female,Small,Chicago,761.0
18304,Young,Female,Small,Chicago,22.0
18305,Adult,Male,Small,Chicago,93.0
18306,Adult,Male,Large,Chicago,1168.0
18307,Young,Male,Medium,Chicago,1101.0
18308,Young,Male,Medium,Chicago,93.0
18309,Baby,Male,Large,Chicago,93.0
18310,Young,Female,Medium,Chicago,8325.0
18311,Adult,Male,Medium,Chicago,456.0
18312,Young,Female,Small,Chicago,118.0
18313,Adult,Female,Small,Chicago,88.0
18314,Adult,Male,Medium,Chicago,303.0
18315,Young,Male,Small,Chicago,71.0
18316,Baby,Female,Medium,Chicago,71.0
18317,Baby,Female,Medium,Chicago,404.0
18318,Baby,Female,Medium,Chicago,263.0
18319,Baby,Male,Medium,Chicago,690.0
18320,Baby,Male,Medium,Chicago,456.0
18321,Adult,Female,Medium,Chicago,404.0
18322,Young,Female,Small,Chicago,264.0
18323,Baby,Male,Medium,Chicago,456.0
18324,Baby,Female,Medium,Chicago,7013.0
18325,Baby,Male,Medium,Chicago,1311.0
18326,Young,Male,Small,Chicago,405.0
18327,Baby,Female,Medium,Chicago,457.0
18328,Baby,Female,Medium,Chicago,810.0
18329,Baby,Female,Medium,Chicago,264.0
18330,Baby,Female,Medium,Chicago,432.0
18331,Baby,Female,Medium,Chicago,264.0
18332,Baby,Male,Medium,Chicago,964.0
18333,Baby,Female,Large,Chicago,100.0
18334,Baby,Female,Large,Chicago,100.0
18335,Baby,Male,Large,Chicago,264.0
18336,Young,Male,Large,Chicago,102.0
18337,Baby,Male,Large,Chicago,265.0
18338,Baby,Male,Large,Chicago,266.0
18339,Young,Female,Medium,Chicago,666.0
18340,Baby,Female,Medium,Chicago,436.0
18341,Adult,Male,Medium,Chicago,696.0
18342,Young,Male,Large,Chicago,0.0
18343,Young,Male,Medium,Chicago,150.0
18344,Baby,Male,Medium,Chicago,695.0
18345,Baby,Male,Medium,Chicago,434.0
18346,Baby,Male,Medium,Chicago,601.0
18347,Baby,Male,Medium,Chicago,601.0
18348,Baby,Male,Medium,Chicago,434.0
18349,Baby,Male,Medium,Chicago,145.0
18350,Baby,Male,Medium,Chicago,145.0
18351,Baby,Male,Medium,Chicago,145.0
18352,Baby,Female,Medium,Chicago,100.0
18353,Baby,Female,Medium,Chicago,146.0
18354,Young,Female,Medium,Chicago,431.0
18355,Adult,Male,Small,Chicago,1246.0
18356,Senior,Male,Medium,Chicago,142.0
18357,Adult,Male,Large,Chicago,118.0
18358,Young,Male,Large,Chicago,671.0
18359,Baby,Female,Medium,Chicago,123.0
18360,Baby,Female,Medium,Chicago,122.0
18361,Young,Female,Large,Chicago,334.0
18362,Adult,Female,Large,Chicago,1422.0
18363,Baby,Female,Medium,Chicago,285.0
18364,Young,Male,Large,Chicago,339.0
18365,Baby,Male,Medium,Chicago,454.0
18366,Baby,Female,Medium,Chicago,285.0
18367,Baby,Female,Medium,Chicago,290.0
18368,Adult,Male,Medium,Chicago,318.0
18369,Baby,Male,Medium,Chicago,1492.0
18370,Baby,Male,Small,Chicago,597.0
18371,Young,Female,Small,Chicago,249.0
18372,Young,Male,Small,Chicago,318.0
18373,Young,Female,Large,Chicago,124.0
18374,Baby,Male,Medium,Chicago,288.0
18375,Young,Female,Large,Chicago,124.0
18376,Young,Female,Medium,Chicago,337.0
18377,Baby,Male,Medium,Chicago,1754.0
18378,Adult,Male,Large,Chicago,7.0
18379,Adult,Male,Medium,Chicago,1247.0
18380,Young,Female,Medium,Chicago,1010.0
18381,Adult,Female,Medium,Chicago,156.0
18382,Adult,Male,Large,Chicago,297.0
18383,Baby,Male,Medium,Chicago,287.0
18384,Baby,Female,Medium,Chicago,288.0
18385,Baby,Female,Medium,Chicago,287.0
18386,Baby,Male,Medium,Chicago,288.0
18387,Baby,Female,Medium,Chicago,287.0
18388,Baby,Female,Medium,Chicago,752.0
18389,Baby,Male,Medium,Chicago,290.0
18390,Baby,Male,Medium,Chicago,287.0
18391,Baby,Female,Small,Chicago,965.0
18392,Baby,Female,Small,Chicago,628.0
18393,Baby,Male,Small,Chicago,628.0
18394,Baby,Male,Medium,Chicago,128.0
18395,Adult,Male,Medium,Chicago,629.0
18396,Young,Female,Large,Chicago,20.0
18397,Baby,Female,Small,Chicago,38.0
18398,Adult,Female,Medium,Chicago,315.0
18399,Baby,Female,Medium,Chicago,334.0
18400,Young,Female,Medium,Chicago,1006.0
18401,Adult,Male,Medium,Chicago,3359.0
18402,Young,Male,Medium,Chicago,92.0
18403,Adult,Male,Small,Chicago,1012.0
18404,Baby,Male,Medium,Chicago,30.0
18405,Baby,Male,Medium,Chicago,457.0
18406,Baby,Male,Medium,Chicago,164.0
18407,Baby,Male,Medium,Chicago,165.0
18408,Adult,Female,Medium,Chicago,506.0
18409,Baby,Female,Medium,Chicago,171.0
18410,Adult,Male,Medium,Chicago,171.0
18411,Adult,Male,Large,Chicago,171.0
18412,Adult,Male,Medium,Chicago,171.0
18413,Baby,Male,Large,Chicago,171.0
18414,Adult,Male,Medium,Chicago,7.0
18415,Baby,Male,Small,Chicago,142.0
18416,Baby,Female,Small,Chicago,142.0
18417,Baby,Female,Small,Chicago,213.0
18418,Baby,Male,Small,Chicago,213.0
18419,Baby,Female,Small,Chicago,142.0
18420,Adult,Female,Medium,Chicago,573.0
18421,Young,Male,Medium,Chicago,1076.0
18422,Adult,Female,Small,Chicago,69.0
18423,Baby,Male,Medium,Chicago,44.0
18424,Baby,Male,Medium,Chicago,136.0
18425,Baby,Male,Medium,Chicago,1023.0
18426,Baby,Female,Medium,Chicago,819.0
18427,Baby,Female,Medium,Chicago,864.0
18428,Baby,Female,Medium,Chicago,354.0
18429,Baby,Female,Medium,Chicago,255.0
18430,Baby,Female,Medium,Chicago,669.0
18431,Baby,Male,Medium,Chicago,73.0
18432,Baby,Male,Medium,Chicago,433.0
18433,Baby,Male,Medium,Chicago,184.0
18434,Baby,Male,Medium,Chicago,69.0
18435,Baby,Male,Medium,Chicago,501.0
18436,Baby,Male,Medium,Chicago,308.0
18437,Baby,Female,Medium,Chicago,74.0
18438,Baby,Female,Medium,Chicago,74.0
18439,Baby,Female,Medium,Chicago,433.0
18440,Baby,Female,Medium,Chicago,864.0
18441,Baby,Male,Medium,Chicago,501.0
18442,Baby,Male,Medium,Chicago,212.0
18443,Baby,Female,Medium,Chicago,36.0
18444,Young,Female,Medium,Chicago,5197.0
18445,Adult,Male,Medium,Chicago,3480.0
18446,Adult,Female,Medium,Chicago,68.0
18447,Adult,Male,Large,Chicago,164.0
18448,Baby,Male,Large,Chicago,1674.0
18449,Young,Female,Large,Chicago,3293.0
18450,Young,Female,Small,Chicago,2548.0
18451,Baby,Male,Medium,Chicago,2344.0
18452,Young,Female,Small,Chicago,195.0
18453,Adult,Female,Medium,Chicago,95.0
18454,Baby,Female,Medium,Chicago,117.0
18455,Baby,Male,Medium,Chicago,146.0
18456,Baby,Male,Medium,Chicago,129.0
18457,Baby,Male,Medium,Chicago,31.0
18458,Baby,Female,Medium,Chicago,28.0
18459,Baby,Female,Medium,Chicago,26.0
18460,Baby,Male,Medium,Chicago,104.0
18461,Adult,Male,Large,Chicago,191.0
18462,Young,Female,Small,Chicago,69.0
18463,Adult,Female,Small,Chicago,28.0
18464,Adult,Female,Medium,Chicago,104.0
18465,Senior,Male,Medium,Chicago,670.0
18466,Young,Male,Large,Chicago,152.0
18467,Adult,Male,Small,Chicago,369.0
18468,Senior,Male,Small,Chicago,530.0
18469,Adult,Female,Small,Chicago,48.0
18470,Baby,Male,Medium,Chicago,24.0
18471,Young,Male,Medium,Chicago,167.0
18472,Adult,Female,Medium,Chicago,843.0
18473,Baby,Male,Medium,Chicago,175.0
18474,Baby,Female,Small,Chicago,255.0
18475,Baby,Female,Small,Chicago,255.0
18476,Young,Male,Medium,Chicago,1735.0
18477,Adult,Male,Small,Chicago,123.0
18478,Young,Male,Medium,Chicago,176.0
18479,Young,Male,Medium,Chicago,620.0
18480,Young,Female,Medium,Chicago,81.0
18481,Adult,Male,Small,Chicago,778.0
18482,Adult,Female,Small,Chicago,465.0
18483,Adult,Female,Small,Chicago,465.0
18484,Adult,Male,Large,Chicago,1235.0
18485,Adult,Male,Medium,Chicago,208.0
18486,Adult,Male,Medium,Chicago,166.0
18487,Baby,Male,Large,Chicago,1081.0
18488,Baby,Female,Large,Chicago,43.0
18489,Baby,Female,Large,Chicago,64.0
18490,Baby,Female,Large,Chicago,64.0
18491,Baby,Female,Large,Chicago,64.0
18492,Senior,Female,Large,Chicago,3112.0
18493,Young,Male,Large,Chicago,197.0
18494,Baby,Female,Medium,Chicago,365.0
18495,Young,Female,Small,Chicago,202.0
18496,Senior,Female,Medium,Chicago,95.0
18497,Baby,Female,Small,Chicago,40.0
18498,Young,Female,Medium,Chicago,1027.0
18499,Senior,Female,Small,Chicago,37.0
18500,Young,Female,Small,Chicago,569.0
18501,Young,Male,Small,Chicago,569.0
18502,Young,Male,Small,Chicago,569.0
18503,Young,Female,Small,Chicago,569.0
18504,Young,Female,Medium,Chicago,948.0
18505,Baby,Male,Small,Chicago,406.0
18506,Young,Male,Medium,Chicago,615.0
18507,Senior,Female,Small,Chicago,2206.0
18508,Young,Male,Large,Chicago,363.0
18509,Young,Male,Medium,Chicago,1958.0
18510,Adult,Male,Medium,Chicago,2518.0
18511,Young,Male,Medium,Chicago,258.0
18512,Young,Male,Medium,Chicago,1534.0
18513,Adult,Male,Medium,Chicago,736.0
18514,Senior,Male,Small,Chicago,2176.0
18515,Young,Female,Medium,Chicago,1403.0
18516,Baby,Female,Medium,Chicago,26.0
18517,Young,Female,Small,Chicago,68.0
18518,Baby,Female,Medium,Chicago,123.0
18519,Baby,Female,Medium,Chicago,886.0
18520,Baby,Female,Medium,Chicago,820.0
18521,Baby,Male,Medium,Chicago,26.0
18522,Baby,Male,Medium,Chicago,457.0
18523,Baby,Female,Medium,Chicago,42.0
18524,Young,Female,Medium,Chicago,3188.0
18525,Young,Male,Large,Chicago,266.0
18526,Young,Female,Medium,Chicago,243.0
18527,Adult,Female,Medium,Chicago,3692.0
18528,Young,Male,Medium,Chicago,48.0
18529,Baby,Male,Medium,Chicago,720.0
